image,eventLabel,date,event,participants,article_en
http://commons.wikimedia.org/wiki/Special:FilePath/DRC-%20Child%20Soldiers.jpg,Second Congo War,2003-07-18T00:00:00Z,http://www.wikidata.org/entity/Q75756,Democratic Forces for the Liberation of Rwanda; National Union for the Total Independence of Angola; Rally for Congolese Democracy–Goma; Chad; Democratic Republic of the Congo; Banyamulenge; Namibia; Forces for Renewal; Zimbabwe; Uganda; National Liberation Front; Movement for the Liberation of the Congo; Rally for Congolese Democracy; Burundi; Rwanda; Lord's Resistance Army; Angola; National Council for the Defense of Democracy–Forces for the Defense of Democracy; Sudan; Union of Congolese Patriots,https://en.wikipedia.org/wiki/Second_Congo_War
,,,http://www.wikidata.org/entity/Q759988,Banu Asad ibn Khuzaymah; Zanj; Bahila; Banu Tamim; Abbasid Caliphate,
,,,http://www.wikidata.org/entity/Q759998,Umayyad Caliphate; Berber,
,,,http://www.wikidata.org/entity/Q76118,Ancient Rome; Achaean League; Athamania; Epirus; Aetolia; Thessalia; Eumenes II; Lucius Aemilius Paullus Macedonicus; Attalid dynasty; Macedonia; Numidia Kingdom; Perseus of Macedon; Odrysian kingdom,
http://commons.wikimedia.org/wiki/Special:FilePath/Ottoman%20fleet%20Indian%20Ocean%2016th%20century.jpg,Ottoman–Portuguese conflicts of 1538–1560,1538-01-01T00:00:00Z,http://www.wikidata.org/entity/Q762191,Ottoman Empire; Ethiopian Empire; Portuguese Empire; Gujarat Sultanate; Ormus; Adal Sultanate,https://en.wikipedia.org/wiki/Ottoman%E2%80%93Portuguese_conflicts_(1538%E2%80%931560)
http://commons.wikimedia.org/wiki/Special:FilePath/Infobox%20collage%20for%20Rif%20War.jpg,Rif War,1911-06-08T00:00:00Z,http://www.wikidata.org/entity/Q766437,Spain; France; Republic of the Rif,https://en.wikipedia.org/wiki/Rif_War
,,,http://www.wikidata.org/entity/Q768496,United States of America,
,,,http://www.wikidata.org/entity/Q770951,Sima Yong; Sima Yue; Sima Ai; Sima Lun; Sima Liang; Sima Wei; Sima Ying; Sima Jiong,
http://commons.wikimedia.org/wiki/Special:FilePath/Chan%20Santa%20Cruz%20Maya.gif,Caste War of Yucatán,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q772814,Mexico; Republic of Yucatán; Chan Santa Cruz; United Kingdom of Great Britain and Ireland; British Honduras,https://en.wikipedia.org/wiki/Caste_War_of_Yucat%C3%A1n
,,,http://www.wikidata.org/entity/Q773192,Henry Berry Lowrie,
,,,http://www.wikidata.org/entity/Q77458574,Qajar Iran; Ottoman Empire,
http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Vitre.jpg,Mad War,1485-01-01T00:00:00Z,http://www.wikidata.org/entity/Q777345,Duchy of Lorraine; Principality of Orange; Albret; Angoumois; Kingdom of France; Duchy of Brittany,https://en.wikipedia.org/wiki/Mad_War
http://commons.wikimedia.org/wiki/Special:FilePath/Indochine%20fran%C3%A7aise%20%281913%29.jpg,Franco-Thai War,1940-10-01T00:00:00Z,http://www.wikidata.org/entity/Q780845,Thailand; Vichy France,https://en.wikipedia.org/wiki/Franco-Thai_War
,,,http://www.wikidata.org/entity/Q7813573,Timurid Empire; Golden Horde; Simsir,
,,,http://www.wikidata.org/entity/Q7855425,Kingdom of Georgia; Qara Qoyunlu; Aq Qoyunlu,
,Iberian–Armenian War,0051-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7968589,Kingdom of Armenia; Kingdom of Iberia,https://en.wikipedia.org/wiki/Iberian%E2%80%93Armenian_War
,Warri Crisis,1990-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7970684,Itsekiri people; Ijaw people,https://en.wikipedia.org/wiki/Warri_Crisis
http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20blaeu.jpg,Wars of Castro,1641-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7970865,Duchy of Parma and Piacenza; Duchy of Castro; Innocent X; Urban VIII,https://en.wikipedia.org/wiki/Wars_of_Castro
,,,http://www.wikidata.org/entity/Q797952,Antigonid dynasty; Seleucid Empire,
,,,http://www.wikidata.org/entity/Q79911,Red Army; Russian Soviet Federative Socialist Republic; Joseph Stalin; White movement; Australia; Vladimir Lenin; Leon Trotsky,
,,,http://www.wikidata.org/entity/Q799801,Germany; Fon of Bafut,
,,,http://www.wikidata.org/entity/Q80330,Cavalier; Oliver Cromwell; Roundhead; Charles I of England,
http://commons.wikimedia.org/wiki/Special:FilePath/Uprising%20of%20Yaqui%20Indians%20Remington%201896.jpg,Yaqui Wars,1533-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8049168,Mexico; Spain; United States of America; Crown of Castile; Yaqui people,https://en.wikipedia.org/wiki/Yaqui_Wars
,,,http://www.wikidata.org/entity/Q8064768,Zayanes; French Third Republic,
,,,http://www.wikidata.org/entity/Q8077397,Kent; Kingdom of Mercia; Æthelwold of Wessex; Kingdom of Wessex,
http://commons.wikimedia.org/wiki/Special:FilePath/Burning%20of%20the%20uss%20philadelphia.jpg,Barbary Wars,1805-07-18T00:00:00Z,http://www.wikidata.org/entity/Q807741,United States of America; 'Alawi dynasty; Kingdom of Sicily; Ottoman Empire; Sweden,https://en.wikipedia.org/wiki/Barbary_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/Burggrafenburg%20%28Nuernberg%29.jpg,Bavarian War,1420-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809750,Bavaria-Landshut; Bavaria-Munich; Bavaria-Ingolstadt,https://en.wikipedia.org/wiki/Bavarian_War_(1420%E2%80%931422)
http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B0%D1%80%D1%8C%D0%B3%D1%80%D0%B0%D0%B4.jpg,Siege of Constantinople (860),0860-01-01T00:00:00Z,http://www.wikidata.org/entity/Q815167,Byzantine Empire,https://en.wikipedia.org/wiki/Siege_of_Constantinople_(860)
,,,http://www.wikidata.org/entity/Q817206,United States of America; National Liberation Front of South Vietnam; Republic of Vietnam; National United Front of Kampuchea; Khmer Republic; North Vietnam; GRUNK; Kingdom of Cambodia,
http://commons.wikimedia.org/wiki/Special:FilePath/Iran-Iraq%20War%20Montage.png,Iran–Iraq War,1980-09-22T00:00:00Z,http://www.wikidata.org/entity/Q82664,Sudan; Patriotic Union of Kurdistan; Democratic Party of Iranian Kurdistan; Islamic Supreme Council of Iraq; People's Mojahedin Organization of Iran; Iraq; Kurdistan Democratic Party; Democratic Revolutionary Front for the Liberation of Arabistan; Iran,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War
,,,http://www.wikidata.org/entity/Q827286,Duchy of Bremen and Verden; Sweden,
,,,http://www.wikidata.org/entity/Q83085,Islamic Unity of Afghanistan Mujahideen; Soviet Union; Tehran Eight; Democratic Republic of Afghanistan,
http://commons.wikimedia.org/wiki/Special:FilePath/Eritrea%20CIA%20map%20PL.png,Eritrean–Ethiopian War,2000-06-18T00:00:00Z,http://www.wikidata.org/entity/Q832273,Eritrea; Ethiopia,https://en.wikipedia.org/wiki/Eritrean%E2%80%93Ethiopian_War
,Hunger War,1414-01-01T00:00:00Z,http://www.wikidata.org/entity/Q834498,Kingdom of Poland; Grand Duchy of Lithuania; Teutonic Order,https://en.wikipedia.org/wiki/Hunger_War
http://commons.wikimedia.org/wiki/Special:FilePath/First%20Congo%20War%20map%20en.png,First Congo War,1996-10-24T00:00:00Z,http://www.wikidata.org/entity/Q838695,Alliance of Democratic Forces for the Liberation of Congo; Interahamwe; Rwanda; Zaire; Burundi; Uganda; Angola; Army for the Liberation of Rwanda; National Union for the Total Independence of Angola,https://en.wikipedia.org/wiki/First_Congo_War
,,,http://www.wikidata.org/entity/Q83951170,Turkic peoples; Mkhargrdzeli-Zakarids,
http://commons.wikimedia.org/wiki/Special:FilePath/SouthernSudanMap.png,2nd Sudanese Civil War,2005-01-09T00:00:00Z,http://www.wikidata.org/entity/Q842380,Anyanya II; Nuer White Army; Sudan People's Liberation Army; South Sudan Defence Forces; Uganda; South Sudan Liberation Movement; SPLA-Nasir; Zaire; Eastern Front; Sudan,https://en.wikipedia.org/wiki/Second_Sudanese_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/PBW%20March%201919.png,Polish–Ukrainian War,1918-11-01T00:00:00Z,http://www.wikidata.org/entity/Q842774,Second Polish Republic; West Ukrainian People's Republic,https://en.wikipedia.org/wiki/Polish%E2%80%93Ukrainian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Magnussonnenes%20saga%202%20-%20G.%20Munthe.jpg,Norwegian Crusade,1107-01-01T00:00:00Z,http://www.wikidata.org/entity/Q847851,Sigurd the Crusader,https://en.wikipedia.org/wiki/Norwegian_Crusade
,,,http://www.wikidata.org/entity/Q849680,Canada; Russian Empire; United States Cavalry; Spain; Vermont Republic; California Republic; Inuit; Republic of Texas; Aleut people; Swedish Empire; United States of America; Dutch colonial empire; Indians; Dominion of Newfoundland; Kingdom of France; Republic of West Florida; British Empire; Yupik peoples; Danish Empire; Hudson's Bay Company; Spanish Empire; Provisional Government of Saskatchewan; Métis; Confederate States of America; Kingdom of England; Mexico,
http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89pisode%20de%20l%27exp%C3%A9dition%20du%20Mexique%20en%201838.jpg,Pastry War,1838-11-27T00:00:00Z,http://www.wikidata.org/entity/Q856168,United Kingdom of Great Britain and Ireland; United States of America; Centralist Republic of Mexico; Republic of Texas; July Monarchy,https://en.wikipedia.org/wiki/Pastry_War
,Albanian-Turkish Wars,1479-05-04T00:00:00Z,http://www.wikidata.org/entity/Q85740526,Ottoman Empire; League of Lezhë,https://en.wikipedia.org/wiki/Albanian%E2%80%93Ottoman_Wars_(1432%E2%80%931479)
,,,http://www.wikidata.org/entity/Q85760625,Fatimid Egypt Caliphate; Egyptian Ikhshidid dynasty; Abbasid Caliphate,
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20the%20Shangani.jpg,First Matabele War,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q857982,company rule in Rhodesia; British South Africa Company; Northern Ndebele people; Tswana people,https://en.wikipedia.org/wiki/First_Matabele_War
,,,http://www.wikidata.org/entity/Q85820774,Burgundian State,
,Ishiyama Hongan-ji War,1570-08-01T00:00:00Z,http://www.wikidata.org/entity/Q859815,Oda Nobunaga; Ikkō-ikki; Mōri clan; Saika Ikki; Oda clan,https://en.wikipedia.org/wiki/Ishiyama_Hongan-ji_War
http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20King%20of%20Mount%20Hope%20by%20Paul%20Revere.jpeg,King Philip's War,1678-04-12T00:00:00Z,http://www.wikidata.org/entity/Q862257,Narragansett people; Pequot people; Nipmuc; Wampanoag people; Podunk people; New England Confederation; Mohegan; Nashaway people,https://en.wikipedia.org/wiki/King_Philip%27s_War
,,,http://www.wikidata.org/entity/Q86668908,Vilayet of Tunis; Regency of Algiers,
,,,http://www.wikidata.org/entity/Q86669074,Vilayet of Tunis; Regency of Algiers,
,,,http://www.wikidata.org/entity/Q86669104,Vilayet of Tunis; Regency of Algiers,
,,,http://www.wikidata.org/entity/Q86669223,Regency of Algiers; Vilayet of Tunis,
,,,http://www.wikidata.org/entity/Q86670059,Regency of Algiers; Vilayet of Tunis,
,,,http://www.wikidata.org/entity/Q86671214,Regency of Algiers; Vilayet of Tunis,
,,,http://www.wikidata.org/entity/Q86681879,Republic of Genoa; Principality of Theodoro; Golden Horde,
,,,http://www.wikidata.org/entity/Q870205,Republic of Venice; Three Leagues; Savoy; Holy Roman Empire; Spain,
,Green March,1975-11-06T00:00:00Z,http://www.wikidata.org/entity/Q870684,Morocco; Spain,https://en.wikipedia.org/wiki/Green_March
,,,http://www.wikidata.org/entity/Q877450,Republic of Vietnam; North Vietnam; Pathet Lao; United States of America; Kingdom of Laos; Thailand,
http://commons.wikimedia.org/wiki/Special:FilePath/Chief%20Black%20Hawk3.jpg,Black Hawk War,1832-08-27T00:00:00Z,http://www.wikidata.org/entity/Q879980,Menominee; Potawatomi; Ho-Chunk; Sioux; British Band; United States of America,https://en.wikipedia.org/wiki/Black_Hawk_War
http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Duterrau%20-%20Timmy%2C%20a%20Tasmanian%20Aboriginal%2C%20throwing%20a%20spear%20-%20Google%20Art%20Project.jpg,Black War,1832-01-01T00:00:00Z,http://www.wikidata.org/entity/Q880629,British Empire,https://en.wikipedia.org/wiki/Black_War
,Samoan Civil War,1886-01-01T00:00:00Z,http://www.wikidata.org/entity/Q881762,Malietoa Laupepa; Mata'afa Iosefo; German Empire; Malietoa Laupepa; Mata'afa Iosefo; German Empire,https://en.wikipedia.org/wiki/Samoan_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/Flower%20War%20Collage.jpg,Flower war,1454-01-01T00:00:00Z,http://www.wikidata.org/entity/Q886263,Tlaxcala; Huejotzingo de Nieva; Aztec Empire; Atlixco; Cholula,https://en.wikipedia.org/wiki/Flower_war
,,,http://www.wikidata.org/entity/Q887684,House of Mihrān; Arab Christians; Hephthalite Empire; Dabuyid dynasty; Byzantine Empire; House of Karen; House of Ispahbudhan; Rashidun Caliphate; Sasanian Empire,
,,,http://www.wikidata.org/entity/Q889182,Zürich,
,,,http://www.wikidata.org/entity/Q9001160,Peloponnesian League; Delian League,
,,,http://www.wikidata.org/entity/Q9001194,Argentine Confederation; Peru–Bolivian Confederation,
http://commons.wikimedia.org/wiki/Special:FilePath/Seminole%20War%20in%20Everglades.jpg,Seminole Wars,1816-01-01T00:00:00Z,http://www.wikidata.org/entity/Q900693,United Kingdom; Choctaw; freedman; Seminole; United States of America; Spain,https://en.wikipedia.org/wiki/Seminole_Wars
,,,http://www.wikidata.org/entity/Q903199,Tigurini; Ambrones; Ancient Rome; Cimbri; Teutons,
,,,http://www.wikidata.org/entity/Q90673853,Demetrius I Soter; Alexandros Balas,
,,,http://www.wikidata.org/entity/Q90673916,Demetrius II Nicator; Antiochus VII Sidetes; Alexandros Balas; Antiochus VI Dionysus; Diodotus Tryphon,
,,,http://www.wikidata.org/entity/Q91338125,Demetrius II Nicator; Alexandros II Zabinas,
,,,http://www.wikidata.org/entity/Q91562491,Antiochus VIII Grypus; Cleopatra Thea; Alexandros II Zabinas,
http://commons.wikimedia.org/wiki/Special:FilePath/Battaglia%20di%20Novara.jpg,First Italian War of Independence,1849-08-22T00:00:00Z,http://www.wikidata.org/entity/Q920894,Austrian Empire; Papal States; Kingdom of Sardinia; Grand Duchy of Tuscany; Kingdom of the Two Sicilies,https://en.wikipedia.org/wiki/First_Italian_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/S.%20V.%20Ivanov.%20At%20the%20guarding%20border%20of%20the%20Moscow%20state.%20%281907%29.jpg,Crimean-Russian Wars,1570-01-01T00:00:00Z,http://www.wikidata.org/entity/Q923852,Grand Duchy of Moscow; Crimean Tatars,https://en.wikipedia.org/wiki/Russo-Crimean_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/Sigismunds%20truppf%C3%B6rflyttningar%20under%20Kriget%20mot%20Sigismund.gif,War against Sigismund,1598-01-01T00:00:00Z,http://www.wikidata.org/entity/Q924600,Poland; Sweden,https://en.wikipedia.org/wiki/War_against_Sigismund
,,,http://www.wikidata.org/entity/Q925960,Kingdom of Altava; Rashidun Caliphate; Byzantine Empire; Umayyad Caliphate; Berber,
,,,http://www.wikidata.org/entity/Q926514,Samos; Classical Athens,
,Ndwandwe–Zulu War,1817-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9294875,Ndwandwe; Zulu Kingdom; Zulu,https://en.wikipedia.org/wiki/Ndwandwe%E2%80%93Zulu_War
http://commons.wikimedia.org/wiki/Special:FilePath/Assassins2-alamut.jpg,Mongol campaign against the Nizaris,1253-01-01T00:00:00Z,http://www.wikidata.org/entity/Q92987578,Mongol Empire; Golden Horde; Chagatai Khanate; Bavand dynasty; Oirats; Nizari Ismaili state,https://en.wikipedia.org/wiki/Mongol_campaign_against_the_Nizaris
,,,http://www.wikidata.org/entity/Q933963,Ancient Rome; Iazyges; Quadi; Marcomanni,
,,,http://www.wikidata.org/entity/Q936803,Ptolemaic Kingdom; Seleucid Empire,
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Matejko%2C%20Bitwa%20pod%20Grunwaldem.jpg,Polish-Lithuanian-Teutonic War,1411-02-10T00:00:00Z,http://www.wikidata.org/entity/Q937255,Grand Duchy of Lithuania; State of the Teutonic Order; Kingdom of Poland; Terra Mariana; Duchy of Oels; Denmark; Duchy of Pomerania,https://en.wikipedia.org/wiki/Polish%E2%80%93Lithuanian%E2%80%93Teutonic_War
,,,http://www.wikidata.org/entity/Q9377266,Ptolemaic Kingdom; Roman Republic,
,,,http://www.wikidata.org/entity/Q9377300,Grand Duchy of Lithuania; Tsardom of Russia,
,,,http://www.wikidata.org/entity/Q9377322,Ottoman Empire; Crimean Khanate; Principality of Moldavia; Kingdom of Poland; Grand Duchy of Lithuania; State of the Teutonic Order,
http://commons.wikimedia.org/wiki/Special:FilePath/Tamatave%20bombarded%20and%20occupied%20by%20the%20French%2011%20June%201883.jpg,First Madagascar expedition,1885-12-01T00:00:00Z,http://www.wikidata.org/entity/Q942561,Merina Kingdom; French Third Republic,https://en.wikipedia.org/wiki/First_Madagascar_expedition
http://commons.wikimedia.org/wiki/Special:FilePath/DC-1936-52-d.jpg,Second Italo-Ethiopian War,1935-10-03T00:00:00Z,http://www.wikidata.org/entity/Q94916,Kingdom of Italy; Ethiopian Empire,https://en.wikipedia.org/wiki/Second_Italo-Ethiopian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Bataille%20de%20Trevi%C3%B1o.jpg,Third Carlist War,1872-04-21T00:00:00Z,http://www.wikidata.org/entity/Q957532,First Spanish Republic; Carlism; liberalism and radicalism in Spain; Carlist army,https://en.wikipedia.org/wiki/Third_Carlist_War
http://commons.wikimedia.org/wiki/Special:FilePath/United%20Nation%20Abkhazia%20small.PNG,War in Abkhazia (1998),1998-05-26T00:00:00Z,http://www.wikidata.org/entity/Q959303,White Legion; Forest Brothers; Mkhedrioni; Abkhazia,https://en.wikipedia.org/wiki/War_in_Abkhazia_(1998)
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Lepanto%201571.jpg,Ottoman–Venetian War of 1570–1573,1570-07-07T00:00:00Z,http://www.wikidata.org/entity/Q961430,Ottoman Empire; Republic of Genoa; Kingdom of Sicily; Duchy of Urbino; Republic of Venice; Grand Duchy of Tuscany; Holy League; Papal States; Duchy of Savoy; Habsburg Spain; Kingdom of Naples; Order of Hospitallers,https://en.wikipedia.org/wiki/Ottoman%E2%80%93Venetian_War_(1570%E2%80%931573)
,,,http://www.wikidata.org/entity/Q96177307,Eastern Xia; Mongol Empire,
,,,http://www.wikidata.org/entity/Q97163647,Republic of Pisa; Giudicato of Arborea; Visconti di Gallura; Della Gherardesca family; House of Upezzinghi; Republic of Florence; Republic of Lucca; Kingdom of Sicily,
,,,http://www.wikidata.org/entity/Q97165187,Kingdom of France; Spain,
,,,http://www.wikidata.org/entity/Q97185211,kingdom of Bithynia; Kingdom of Pergamon; Kingdom of Cappadocia; Kingdom of Pontus; Rhodes,
,,,http://www.wikidata.org/entity/Q97186053,Kingdom of Pontus; Kingdom of Pergamon; Galatians; Rhodes; kingdom of Bithynia; Kingdom of Cappadocia,
,,,http://www.wikidata.org/entity/Q97186969,Rhodes; Kaunos; Calynda,
,,,http://www.wikidata.org/entity/Q97191289,Arwad; Amrit,
,,,http://www.wikidata.org/entity/Q97199785,Seleucid Empire; Kingdom of Pergamon,
,,,http://www.wikidata.org/entity/Q97278952,Apollonia Pontica; Mesembria (Pontus); Histria,
,,,http://www.wikidata.org/entity/Q97279607,kingdom of Bithynia; Kingdom of Pergamon; Galatians,
